bank_code,bank_name,branch_code,branch_name,full_name,county_code,county_name
11,Co-operative Bank of Kenya Limited,11 164,Kenyatta Avenue,"Co-operative Bank of Kenya Limited, Kenyatta Avenue",47,Nairobi County
11,Co-operative Bank of Kenya Limited,11 188,Ruiru Nord Mall Branch,"Co-operative Bank of Kenya Limited, Ruiru Nord Mall Branch",22,Kiambu
11,Co-operative Bank of Kenya Limited,11 177,Nakuru White House,"Co-operative Bank of Kenya Limited, Nakuru White House",32,Nakuru
11,Co-operative Bank of Kenya Limited,11 180,luanda branch,"Co-operative Bank of Kenya Limited, luanda branch",38,Vihiga
11,Co-operative Bank of Kenya Limited,11 167,Maralal,"Co-operative Bank of Kenya Limited, Maralal",25,Samburu
11,Co-operative Bank of Kenya Limited,11 172,GREENWOOD MALL BRANCH,"Co-operative Bank of Kenya Limited, GREENWOOD MALL BRANCH",12,Meru
11,Co-operative Bank of Kenya Limited,11 187,Westlands Square Executive Cen,"Co-operative Bank of Kenya Limited, Westlands Square Executive Cen",47,Nairobi County
11,Co-operative Bank of Kenya Limited,11 191,Rumuruti,"Co-operative Bank of Kenya Limited, Rumuruti",31,Laikipia
11,Co-operative Bank of Kenya Limited,11 190,Eastleigh BBS Mall,"Co-operative Bank of Kenya Limited, Eastleigh BBS Mall",47,Nairobi County
11,Co-operative Bank of Kenya Limited,11 178,Ugunja Branch,"Co-operative Bank of Kenya Limited, Ugunja Branch",41,Siaya
11,Co-operative Bank of Kenya Limited,11 179,Imaara Mall Branch,"Co-operative Bank of Kenya Limited, Imaara Mall Branch",47,Nairobi County
11,Co-operative Bank of Kenya Limited,11 185,Marimanti Branch,"Co-operative Bank of Kenya Limited, Marimanti Branch",13,Tharaka-Nithi
11,Co-operative Bank of Kenya Limited,11 183,Mai Mahiu Branch,"Co-operative Bank of Kenya Limited, Mai Mahiu Branch",32,Nakuru
11,Co-operative Bank of Kenya Limited,11 174,THIKA KWAME NKRUMAH BRA,"Co-operative Bank of Kenya Limited, THIKA KWAME NKRUMAH BRA",22,Kiambu
11,Co-operative Bank of Kenya Limited,11 176,Kimana,"Co-operative Bank of Kenya Limited, Kimana",34,Kajiado
11,Co-operative Bank of Kenya Limited,11 146,Kenol-Makuyu Branch,"Co-operative Bank of Kenya Limited, Kenol-Makuyu Branch",21,Murang'a
11,Co-operative Bank of Kenya Limited,11 182,Dagoretti Market Branch,"Co-operative Bank of Kenya Limited, Dagoretti Market Branch",47,Nairobi County
11,Co-operative Bank of Kenya Limited,11 169,Eldoret - Kenyatta Street,"Co-operative Bank of Kenya Limited, Eldoret - Kenyatta Street",27,Uasin Gishu
11,Co-operative Bank of Kenya Limited,11 173,Chwele,"Co-operative Bank of Kenya Limited, Chwele",47,Nairobi County
11,Co-operative Bank of Kenya Limited,11 093,Hindi Branch,"Co-operative Bank of Kenya Limited, Hindi Branch",47,Nairobi County
11,Co-operative Bank of Kenya Limited,11 112,Kisii Highway,"Co-operative Bank of Kenya Limited, Kisii Highway",45,Kisii
11,Co-operative Bank of Kenya Limited,11 113,Kilgoris,"Co-operative Bank of Kenya Limited, Kilgoris",33,Narok
11,Co-operative Bank of Kenya Limited,11 114,Wote,"Co-operative Bank of Kenya Limited, Wote",17,Makueni
11,Co-operative Bank of Kenya Limited,11 116,Malaba,"Co-operative Bank of Kenya Limited, Malaba",40,Busia
11,Co-operative Bank of Kenya Limited,11 117,Molo,"Co-operative Bank of Kenya Limited, Molo",32,Nakuru
11,Co-operative Bank of Kenya Limited,11 118,Mwea,"Co-operative Bank of Kenya Limited, Mwea",20,Kirinyaga
11,Co-operative Bank of Kenya Limited,11 119,Kutus,"Co-operative Bank of Kenya Limited, Kutus",20,Kirinyaga
11,Co-operative Bank of Kenya Limited,11 120,Umoja,"Co-operative Bank of Kenya Limited, Umoja",47,Nairobi County
11,Co-operative Bank of Kenya Limited,11 121,Embakasi Junction,"Co-operative Bank of Kenya Limited, Embakasi Junction",47,Nairobi County
11,Co-operative Bank of Kenya Limited,11 122,Kongowea,"Co-operative Bank of Kenya Limited, Kongowea",01,Mombasa
11,Co-operative Bank of Kenya Limited,11 123,Langata Road,"Co-operative Bank of Kenya Limited, Langata Road",47,Nairobi County
11,Co-operative Bank of Kenya Limited,11 124,Juja,"Co-operative Bank of Kenya Limited, Juja",22,Kiambu
11,Co-operative Bank of Kenya Limited,11 125,Ngong,"Co-operative Bank of Kenya Limited, Ngong",34,Kajiado
11,Co-operative Bank of Kenya Limited,11 126,Kawangware 46,"Co-operative Bank of Kenya Limited, Kawangware 46",47,Nairobi County
11,Co-operative Bank of Kenya Limited,11 127,Mombasa Road,"Co-operative Bank of Kenya Limited, Mombasa Road",47,Nairobi County
11,Co-operative Bank of Kenya Limited,11 092,Kabarnet Branch,"Co-operative Bank of Kenya Limited, Kabarnet Branch",30,Baringo
11,Co-operative Bank of Kenya Limited,11 091,Iten,"Co-operative Bank of Kenya Limited, Iten",28,Elgeyo-Marakwet
11,Co-operative Bank of Kenya Limited,11 115,Kasarani Branch,"Co-operative Bank of Kenya Limited, Kasarani Branch",47,Nairobi County
11,Co-operative Bank of Kenya Limited,11 129,Kamakis,"Co-operative Bank of Kenya Limited, Kamakis",47,Nairobi County
11,Co-operative Bank of Kenya Limited,11 036,Westlands,"Co-operative Bank of Kenya Limited, Westlands",47,Nairobi County
11,Co-operative Bank of Kenya Limited,11 037,Upper Hill,"Co-operative Bank of Kenya Limited, Upper Hill",47,Nairobi County
11,Co-operative Bank of Kenya Limited,11 137,Gatundu,"Co-operative Bank of Kenya Limited, Gatundu",22,Kiambu
11,Co-operative Bank of Kenya Limited,11 138,Ruiru,"Co-operative Bank of Kenya Limited, Ruiru",22,Kiambu
11,Co-operative Bank of Kenya Limited,11 139,Nyali Mall,"Co-operative Bank of Kenya Limited, Nyali Mall",01,Mombasa
11,Co-operative Bank of Kenya Limited,11 140,Yala,"Co-operative Bank of Kenya Limited, Yala",41,Siaya
11,Co-operative Bank of Kenya Limited,11 141,Maasai Mall - Ongata Rongai,"Co-operative Bank of Kenya Limited, Maasai Mall - Ongata Rongai",34,Kajiado
11,Co-operative Bank of Kenya Limited,11 142,Thika Road Mall,"Co-operative Bank of Kenya Limited, Thika Road Mall",47,Nairobi County
11,Co-operative Bank of Kenya Limited,11 143,Kiserian,"Co-operative Bank of Kenya Limited, Kiserian",34,Kajiado
11,Co-operative Bank of Kenya Limited,11 144,Nandi Hills,"Co-operative Bank of Kenya Limited, Nandi Hills",29,Nandi
11,Co-operative Bank of Kenya Limited,11 145,Lodwar,"Co-operative Bank of Kenya Limited, Lodwar",23,Turkana
11,Co-operative Bank of Kenya Limited,11 147,Engineer,"Co-operative Bank of Kenya Limited, Engineer",18,Nyandarua
11,Co-operative Bank of Kenya Limited,11 148,Rongo,"Co-operative Bank of Kenya Limited, Rongo",44,Migori
11,Co-operative Bank of Kenya Limited,11 149,Lavington Mall,"Co-operative Bank of Kenya Limited, Lavington Mall",47,Nairobi County
11,Co-operative Bank of Kenya Limited,11 150,Bondo,"Co-operative Bank of Kenya Limited, Bondo",41,Siaya
11,Co-operative Bank of Kenya Limited,11 151,Gigiri Mall,"Co-operative Bank of Kenya Limited, Gigiri Mall",47,Nairobi County
11,Co-operative Bank of Kenya Limited,11 152,"United Mall, Kisumu","Co-operative Bank of Kenya Limited, United Mall, Kisumu",42,Kisumu
11,Co-operative Bank of Kenya Limited,11 153,Green House Mall,"Co-operative Bank of Kenya Limited, Green House Mall",47,Nairobi County
12,National Bank Of Kenya,12 083,Newfortis Sacco,"National Bank Of Kenya, Newfortis Sacco",19,Nyeri
12,National Bank Of Kenya,12 091,Kenyatta Amana,"National Bank Of Kenya, Kenyatta Amana",47,Nairobi County
12,National Bank Of Kenya,12 233,Kisumu Premium Centre Amanah,"National Bank Of Kenya, Kisumu Premium Centre Amanah",47,Nairobi County
12,National Bank Of Kenya,12 234,Kitale Amanah,"National Bank Of Kenya, Kitale Amanah",47,Nairobi County
12,National Bank Of Kenya,12 235,Kitengela Amanah,"National Bank Of Kenya, Kitengela Amanah",47,Nairobi County
12,National Bank Of Kenya,12 236,Kitui Amanah,"National Bank Of Kenya, Kitui Amanah",47,Nairobi County
12,National Bank Of Kenya,12 237,Limuru Amanah,"National Bank Of Kenya, Limuru Amanah",47,Nairobi County
12,National Bank Of Kenya,12 238,Lunga Lunga Amanah,"National Bank Of Kenya, Lunga Lunga Amanah",47,Nairobi County
12,National Bank Of Kenya,12 239,Machakos Amanah,"National Bank Of Kenya, Machakos Amanah",47,Nairobi County
12,National Bank Of Kenya,12 240,Malindi Amanah,"National Bank Of Kenya, Malindi Amanah",47,Nairobi County
12,National Bank Of Kenya,12 241,Maua Amanah,"National Bank Of Kenya, Maua Amanah",47,Nairobi County
12,National Bank Of Kenya,12 242,Meru Amanah,"National Bank Of Kenya, Meru Amanah",47,Nairobi County
12,National Bank Of Kenya,12 243,Migori Amanah,"National Bank Of Kenya, Migori Amanah",47,Nairobi County
12,National Bank Of Kenya,12 244,Moi Ave Amanah,"National Bank Of Kenya, Moi Ave Amanah",47,Nairobi County
12,National Bank Of Kenya,12 245,Moi University Eldoret Amanah,"National Bank Of Kenya, Moi University Eldoret Amanah",47,Nairobi County
12,National Bank Of Kenya,12 246,Mois Bridge Amanah,"National Bank Of Kenya, Mois Bridge Amanah",47,Nairobi County
12,National Bank Of Kenya,12 247,Molo Amanah,"National Bank Of Kenya, Molo Amanah",47,Nairobi County
12,National Bank Of Kenya,12 248,Mountain Mall Amanah,"National Bank Of Kenya, Mountain Mall Amanah",47,Nairobi County
12,National Bank Of Kenya,12 249,Mtwapa Amanah,"National Bank Of Kenya, Mtwapa Amanah",47,Nairobi County
12,National Bank Of Kenya,12 250,Mutomo Amanah,"National Bank Of Kenya, Mutomo Amanah",47,Nairobi County
12,National Bank Of Kenya,12 251,Nakuru Amanah,"National Bank Of Kenya, Nakuru Amanah",47,Nairobi County
12,National Bank Of Kenya,12 252,Nandi Hills Amanah,"National Bank Of Kenya, Nandi Hills Amanah",47,Nairobi County
12,National Bank Of Kenya,12 041,MOIS BRIDGE,"National Bank Of Kenya, MOIS BRIDGE",27,Uasin Gishu
12,National Bank Of Kenya,12 042,MUTOMO,"National Bank Of Kenya, MUTOMO",15,Kitui
12,National Bank Of Kenya,12 043,KIANJAI,"National Bank Of Kenya, KIANJAI",12,Meru
12,National Bank Of Kenya,12 044,KENYATTA UNIVERSITY,"National Bank Of Kenya, KENYATTA UNIVERSITY",47,Nairobi County
12,National Bank Of Kenya,12 045,ST PAULS UNIVERSITY,"National Bank Of Kenya, ST PAULS UNIVERSITY",22,Kiambu
12,National Bank Of Kenya,12 046,MOI UNIVERSITY ELDORET,"National Bank Of Kenya, MOI UNIVERSITY ELDORET",27,Uasin Gishu
12,National Bank Of Kenya,12 047,MOI INT AIRPORT MOMBASA,"National Bank Of Kenya, MOI INT AIRPORT MOMBASA",01,Mombasa
12,National Bank Of Kenya,12 048,Machakos,"National Bank Of Kenya, Machakos",16,Machakos
12,National Bank Of Kenya,12 049,Kitengela,"National Bank Of Kenya, Kitengela",34,Kajiado
12,National Bank Of Kenya,12 050,Kisumu,"National Bank Of Kenya, Kisumu",42,Kisumu
12,National Bank Of Kenya,12 051,Mtwapa,"National Bank Of Kenya, Mtwapa",03,Kilifi
12,National Bank Of Kenya,12 052,Changamwe,"National Bank Of Kenya, Changamwe",01,Mombasa
12,National Bank Of Kenya,12 053,Garissa,"National Bank Of Kenya, Garissa",07,Garissa
12,National Bank Of Kenya,12 054,Thika,"National Bank Of Kenya, Thika",22,Kiambu
12,National Bank Of Kenya,12 055,Momasa Polytechnic University C,"National Bank Of Kenya, Momasa Polytechnic University C",01,Mombasa
12,National Bank Of Kenya,12 075,Nanyuki,"National Bank Of Kenya, Nanyuki",31,Laikipia
12,National Bank Of Kenya,12 078,Wote,"National Bank Of Kenya, Wote",17,Makueni
12,National Bank Of Kenya,12 079,Lodwar,"National Bank Of Kenya, Lodwar",23,Turkana
12,National Bank Of Kenya,12 081,Gikomba,"National Bank Of Kenya, Gikomba",47,Nairobi County
12,National Bank Of Kenya,12 264,St. Pauls University Amanah,"National Bank Of Kenya, St. Pauls University Amanah",47,Nairobi County
12,National Bank Of Kenya,12 265,Technical Univ of MSA Amanah,"National Bank Of Kenya, Technical Univ of MSA Amanah",47,Nairobi County
12,National Bank Of Kenya,12 266,Thika Amanah,"National Bank Of Kenya, Thika Amanah",47,Nairobi County
12,National Bank Of Kenya,12 093,Wajir,"National Bank Of Kenya, Wajir",08,Wajir
12,National Bank Of Kenya,12 094,Bondeni,"National Bank Of Kenya, Bondeni",01,Mombasa
12,National Bank Of Kenya,12 096,Mandera,"National Bank Of Kenya, Mandera",09,Mandera
12,National Bank Of Kenya,12 098,Card Centre,"National Bank Of Kenya, Card Centre",47,Nairobi County
12,National Bank Of Kenya,12 099,Head Office,"National Bank Of Kenya, Head Office",47,Nairobi County
12,National Bank Of Kenya,12 198,Central CLearing Centre,"National Bank Of Kenya, Central CLearing Centre",47,Nairobi County
12,National Bank Of Kenya,12 200,Head Office Amanah,"National Bank Of Kenya, Head Office Amanah",47,Nairobi County
12,National Bank Of Kenya,12 201,Card Centre Amanah,"National Bank Of Kenya, Card Centre Amanah",47,Nairobi County
12,National Bank Of Kenya,12 202,Eastleigh Amanah,"National Bank Of Kenya, Eastleigh Amanah",47,Nairobi County
12,National Bank Of Kenya,12 203,Kenyatta Ave Amanah,"National Bank Of Kenya, Kenyatta Ave Amanah",47,Nairobi County
12,National Bank Of Kenya,12 204,Wajir Amanah,"National Bank Of Kenya, Wajir Amanah",47,Nairobi County
12,National Bank Of Kenya,12 205,Bondeni Amanah,"National Bank Of Kenya, Bondeni Amanah",47,Nairobi County
12,National Bank Of Kenya,12 206,Garissa Amanah,"National Bank Of Kenya, Garissa Amanah",47,Nairobi County
12,National Bank Of Kenya,12 207,Mandera Amanah,"National Bank Of Kenya, Mandera Amanah",47,Nairobi County
12,National Bank Of Kenya,12 208,Isiolo Amanah,"National Bank Of Kenya, Isiolo Amanah",47,Nairobi County
12,National Bank Of Kenya,12 209,Awendo Amanah,"National Bank Of Kenya, Awendo Amanah",47,Nairobi County
12,National Bank Of Kenya,12 210,Bomet Amanah,"National Bank Of Kenya, Bomet Amanah",47,Nairobi County
12,National Bank Of Kenya,12 211,Bungoma Amanah,"National Bank Of Kenya, Bungoma Amanah",47,Nairobi County
12,National Bank Of Kenya,12 212,Busia Amanah,"National Bank Of Kenya, Busia Amanah",47,Nairobi County
12,National Bank Of Kenya,12 213,Changamwe Amanah,"National Bank Of Kenya, Changamwe Amanah",47,Nairobi County
12,National Bank Of Kenya,12 214,Eldoret Amanah,"National Bank Of Kenya, Eldoret Amanah",47,Nairobi County
12,National Bank Of Kenya,12 215,Embu Amanah,"National Bank Of Kenya, Embu Amanah",47,Nairobi County
12,National Bank Of Kenya,12 216,Gigiri Amanah,"National Bank Of Kenya, Gigiri Amanah",47,Nairobi County
12,National Bank Of Kenya,12 217,Greenspan Amanah,"National Bank Of Kenya, Greenspan Amanah",47,Nairobi County
12,National Bank Of Kenya,12 218,Harambee Ave Amanah,"National Bank Of Kenya, Harambee Ave Amanah",47,Nairobi County
12,National Bank Of Kenya,12 219,Hill Amanah,"National Bank Of Kenya, Hill Amanah",47,Nairobi County
12,National Bank Of Kenya,12 220,Hospital Amanah,"National Bank Of Kenya, Hospital Amanah",47,Nairobi County
12,National Bank Of Kenya,12 221,JKIA Amanah,"National Bank Of Kenya, JKIA Amanah",47,Nairobi County
12,National Bank Of Kenya,12 222,Kakamega Amanah,"National Bank Of Kenya, Kakamega Amanah",47,Nairobi County
12,National Bank Of Kenya,12 223,Kapsabet Amanah,"National Bank Of Kenya, Kapsabet Amanah",47,Nairobi County
12,National Bank Of Kenya,12 224,Karatina Amanah,"National Bank Of Kenya, Karatina Amanah",47,Nairobi County
12,National Bank Of Kenya,12 225,Kenyatta Ave Amanah,"National Bank Of Kenya, Kenyatta Ave Amanah",47,Nairobi County
12,National Bank Of Kenya,12 226,Kenyatta University Amanah,"National Bank Of Kenya, Kenyatta University Amanah",47,Nairobi County
12,National Bank Of Kenya,12 227,Kericho Amanah,"National Bank Of Kenya, Kericho Amanah",47,Nairobi County
12,National Bank Of Kenya,12 228,Kiambu Amanah,"National Bank Of Kenya, Kiambu Amanah",47,Nairobi County
12,National Bank Of Kenya,12 229,Kianjai Amanah,"National Bank Of Kenya, Kianjai Amanah",47,Nairobi County
12,National Bank Of Kenya,12 230,Kilifi Amanah,"National Bank Of Kenya, Kilifi Amanah",47,Nairobi County
12,National Bank Of Kenya,12 231,Kisii Amanah,"National Bank Of Kenya, Kisii Amanah",47,Nairobi County
12,National Bank Of Kenya,12 232,Kisumu Amanah,"National Bank Of Kenya, Kisumu Amanah",47,Nairobi County
12,National Bank Of Kenya,12 267,Times Tower Amanah,"National Bank Of Kenya, Times Tower Amanah",47,Nairobi County
12,National Bank Of Kenya,12 268,TSC Upper Hill Building Amanah,"National Bank Of Kenya, TSC Upper Hill Building Amanah",47,Nairobi County
12,National Bank Of Kenya,12 269,Ukunda Amanah,"National Bank Of Kenya, Ukunda Amanah",47,Nairobi County
12,National Bank Of Kenya,12 270,Westlands Amanah,"National Bank Of Kenya, Westlands Amanah",47,Nairobi County
12,National Bank Of Kenya,12 271,Wilson Airport NRI Amanah,"National Bank Of Kenya, Wilson Airport NRI Amanah",47,Nairobi County
12,National Bank Of Kenya,12 272,Yaya Centre Amanah,"National Bank Of Kenya, Yaya Centre Amanah",47,Nairobi County
12,National Bank Of Kenya,12 023,Portway-msa,"National Bank Of Kenya, Portway-msa",47,Nairobi County
12,National Bank Of Kenya,12 082,Mwea Branch,"National Bank Of Kenya, Mwea Branch",47,Nairobi County
12,National Bank Of Kenya,12 025,Hospital Br.,"National Bank Of Kenya, Hospital Br.",47,Nairobi County
12,National Bank Of Kenya,12 026,Ruiru,"National Bank Of Kenya, Ruiru",22,Kiambu
12,National Bank Of Kenya,12 027,Ongata Rongai,"National Bank Of Kenya, Ongata Rongai",34,Kajiado
12,National Bank Of Kenya,12 028,Embu,"National Bank Of Kenya, Embu",14,Embu
12,National Bank Of Kenya,12 029,Kakamega,"National Bank Of Kenya, Kakamega",37,Kakamega
12,National Bank Of Kenya,12 030,Nakuru,"National Bank Of Kenya, Nakuru",32,Nakuru
12,National Bank Of Kenya,12 031,Ukunda,"National Bank Of Kenya, Ukunda",02,Kwale
12,National Bank Of Kenya,12 032,Upper Hill,"National Bank Of Kenya, Upper Hill",47,Nairobi County
12,National Bank Of Kenya,12 033,Nandi Hills,"National Bank Of Kenya, Nandi Hills",29,Nandi
12,National Bank Of Kenya,12 034,Migori,"National Bank Of Kenya, Migori",44,Migori
12,National Bank Of Kenya,12 035,Westlands,"National Bank Of Kenya, Westlands",47,Nairobi County
12,National Bank Of Kenya,12 036,Times Tower,"National Bank Of Kenya, Times Tower",47,Nairobi County
12,National Bank Of Kenya,12 037,Maua,"National Bank Of Kenya, Maua",12,Meru
12,National Bank Of Kenya,12 038,WILSON AIRPORT,"National Bank Of Kenya, WILSON AIRPORT",47,Nairobi County
12,National Bank Of Kenya,12 039,J.K.I.A.,"National Bank Of Kenya, J.K.I.A.",47,Nairobi County
12,National Bank Of Kenya,12 040,Eldoret,"National Bank Of Kenya, Eldoret",27,Uasin Gishu
12,National Bank Of Kenya,12 056,Bomet,"National Bank Of Kenya, Bomet",36,Bomet
12,National Bank Of Kenya,12 058,Greenspan,"National Bank Of Kenya, Greenspan",47,Nairobi County
12,National Bank Of Kenya,12 059,Sameer Park,"National Bank Of Kenya, Sameer Park",47,Nairobi County
12,National Bank Of Kenya,12 060,SEKU,"National Bank Of Kenya, SEKU",15,Kitui
12,National Bank Of Kenya,12 061,Ngong Road,"National Bank Of Kenya, Ngong Road",47,Nairobi County
12,National Bank Of Kenya,12 062,Moi Avenue,"National Bank Of Kenya, Moi Avenue",47,Nairobi County
12,National Bank Of Kenya,12 063,Mountain Mall,"National Bank Of Kenya, Mountain Mall",47,Nairobi County
12,National Bank Of Kenya,12 065,Nyali Centre,"National Bank Of Kenya, Nyali Centre",01,Mombasa
12,National Bank Of Kenya,12 066,Kilifi,"National Bank Of Kenya, Kilifi",03,Kilifi
12,National Bank Of Kenya,12 067,South C Branch- KEBS,"National Bank Of Kenya, South C Branch- KEBS",47,Nairobi County
12,National Bank Of Kenya,12 068,Kericho,"National Bank Of Kenya, Kericho",35,Kericho
12,National Bank Of Kenya,12 070,Isiolo,"National Bank Of Kenya, Isiolo",11,Isiolo
12,National Bank Of Kenya,12 071,South C - Red Cross,"National Bank Of Kenya, South C - Red Cross",47,Nairobi County
12,National Bank Of Kenya,12 072,National Bank Premium Banking,"National Bank Of Kenya, National Bank Premium Banking",42,Kisumu
12,National Bank Of Kenya,12 073,Yaya Centre,"National Bank Of Kenya, Yaya Centre",47,Nairobi County
12,National Bank Of Kenya,12 074,Gigiri,"National Bank Of Kenya, Gigiri",47,Nairobi County
12,National Bank Of Kenya,12 253,Narok Amanah,"National Bank Of Kenya, Narok Amanah",47,Nairobi County
12,National Bank Of Kenya,12 254,Ngong Rd Amanah,"National Bank Of Kenya, Ngong Rd Amanah",47,Nairobi County
12,National Bank Of Kenya,12 255,Nkuruma Amanah,"National Bank Of Kenya, Nkuruma Amanah",47,Nairobi County
12,National Bank Of Kenya,12 256,Nyali Amanah,"National Bank Of Kenya, Nyali Amanah",47,Nairobi County
12,National Bank Of Kenya,12 257,Nyeri Amanah,"National Bank Of Kenya, Nyeri Amanah",47,Nairobi County
12,National Bank Of Kenya,12 258,Ongata Rongai Amanah,"National Bank Of Kenya, Ongata Rongai Amanah",47,Nairobi County
12,National Bank Of Kenya,12 259,Portway Hse Amanah,"National Bank Of Kenya, Portway Hse Amanah",47,Nairobi County
12,National Bank Of Kenya,12 260,Ruiru Amanah,"National Bank Of Kenya, Ruiru Amanah",47,Nairobi County
